restaurant	pickarestaurant	address
1766	2	&nbsp;1126 East Parker Road	&nbsp;Plano, TX 75074
1767	2	&nbsp;3601 Dallas Parkway	&nbsp;Plano, TX 75093
1768	2	&nbsp;6505 West Park #150	&nbsp;Plano, TX 75093
1769	2	&nbsp;4004 West Plano Parkway	&nbsp;Plano, TX 75093
1770	2	&nbsp;3287 Independence Parkway	&nbsp;Plano, TX 75075
1771	2	&nbsp;4721 West Park	&nbsp;Plano, TX
1772	2	&nbsp;1855 North Central Expressway	&nbsp;Plano, TX 75075
1773	2	&nbsp;811 North Central Expressway	&nbsp;Plano, TX 75075
1774	2	&nbsp;2442 K Avenue	&nbsp;Plano, TX 75074
1775	2	&nbsp;1728 14th Street	&nbsp;Plano, TX 75074
1776	2	&nbsp;720 West Spring Creek Parkway	&nbsp;Plano, TX 75023
1777	2	&nbsp;2500 East Park Boulevard	&nbsp;Plano, TX 75074
1778	2	&nbsp;1300 Jupiter Road	&nbsp;Plano, TX 75074
1779	2	&nbsp;6121 West Park Boulevard	&nbsp;Plano, TX 75093
1780	2	&nbsp;5700 Legacy Drive	&nbsp;Plano, TX 75024
1781	2	&nbsp;4901 West Park Boulevard	&nbsp;Plano, TX 75093
1782	2	&nbsp;6509 West Park Boulevard	&nbsp;Plano, TX 75093
1783	2	&nbsp;811 North Central Expressway	&nbsp;Plano, TX 75075
1784	2	&nbsp;5760 Legacy Drive	&nbsp;Plano, TX 75024
1785	2	&nbsp;3100 Independence Parkway	&nbsp;Plano, TX 75075
1786	2	&nbsp;603 East 15th Street	&nbsp;Plano, TX 75074
1787	2	&nbsp;5048 North Central Expressway	&nbsp;Plano, TX 75074
1788	2	&nbsp;2201 Preston Road	&nbsp;Plano, TX 75093
1789	2	&nbsp;1110 Summit Avenue	&nbsp;Plano, TX 75074
1790	2	&nbsp;2201 Preston Road	&nbsp;Plano, TX 75093
1791	2	&nbsp;2530 14th Street	&nbsp;Plano, TX 75074
1792	2	&nbsp;101 East Park Boulevard	&nbsp;Plano, TX 75074
1793	2	&nbsp;1830 North Central Expressway	&nbsp;Plano, TX 75074
1794	2	&nbsp;910 West Parker Road	&nbsp;Plano, TX 75075
1795	2	&nbsp;Behinds Chili'S On 75	&nbsp;Plano, TX
1796	2	&nbsp;182 Coit Road #138	&nbsp;Plano, TX 75075
1797	2	&nbsp;2600 K Avenue	&nbsp;Plano, TX 75074
1798	2	&nbsp;3100 Independence Parkway #310	&nbsp;Plano, TX 75075
1799	2	&nbsp;3265 Independence Parkway	&nbsp;Plano, TX 75075
1800	2	&nbsp;3948 Legacy Drive	&nbsp;Plano, TX 75023
1801	2	&nbsp;2220 Coit Road	&nbsp;Plano, TX 75075
1802	2	&nbsp;2727 West 15th	&nbsp;Plano, TX
1803	2	&nbsp;6509 West Park Blvd.	&nbsp;Plano, TX 75093
1804	2	&nbsp;2205 North Central Expressway	&nbsp;Plano, TX 75075
1805	2	&nbsp;3304 Coit Road #200	&nbsp;Plano, TX 75023
1806	2	&nbsp;6505 West Park Boulevard	&nbsp;Plano, TX 75093
1807	2	&nbsp;2540 East Plano Parkway	&nbsp;Plano, TX 75074
1808	2	&nbsp;2220 Coit Road	&nbsp;Plano, TX 75075
1809	2	&nbsp;909 West Spring Creek Parkway	&nbsp;Plano, TX 75023
1810	2	&nbsp;2380 East Park Boulevard	&nbsp;Plano, TX 75074
1811	2	&nbsp;1414 Jupiter Road	&nbsp;Plano, TX 75074
1812	2	&nbsp;1009 North Central Expressway	&nbsp;Plano, TX 75075
1813	2	&nbsp;1915 North Central Expressway	&nbsp;Plano, TX 75075
1814	2	&nbsp;1520 Independence Parkway	&nbsp;Plano, TX 75075
1815	2	&nbsp;5800 Legacy Drive	&nbsp;Plano, TX 75024
1816	2	&nbsp;2405 East Plano Parkway	&nbsp;Plano, TX 75074
1817	2	&nbsp;6010 Av K	&nbsp;Plano, TX 75023
1818	2	&nbsp;701 West Parker Road	&nbsp;Plano, TX 75023
1819	2	&nbsp;1000 West Spring Creek Parkway	&nbsp;Plano, TX 75023
1820	2	&nbsp;2005 West Parker Road	&nbsp;Plano, TX 75023
1821	2	&nbsp;1428 Independence Parkway	&nbsp;Plano, TX 75075
1822	2	&nbsp;701 West 15th Street	&nbsp;Plano, TX 75075
1823	2	&nbsp;811 North Central Expressway	&nbsp;Plano, TX 75075
1824	2	&nbsp;1401 Independence Parkway	&nbsp;Plano, TX 75075
1825	2	&nbsp;1933 Preston Road	&nbsp;Plano, TX 75093
1826	2	&nbsp;1211 14th Street	&nbsp;Plano, TX 75074
1827	2	&nbsp;4621 West Park Blvd.	&nbsp;Plano, TX 75093
1828	2	&nbsp;4804 West Plano Parkway	&nbsp;Plano, TX 75093
1829	2	&nbsp;609 East 16th Street	&nbsp;Plano, TX 75074
1830	2	&nbsp;1601 K Avenue	&nbsp;Plano, TX 75074
1831	2	&nbsp;6905 Coit Road	&nbsp;Plano, TX 75024
1832	2	&nbsp;2400 Lawndale Drive	&nbsp;Plano, TX 75023
1833	2	&nbsp;405 Legacy	&nbsp;Plano, TX 75023
1834	2	&nbsp;811 North Central Expressway	&nbsp;Plano, TX 75075
1835	2	&nbsp;6905 Coit	&nbsp;Plano, TX 75024
1836	2	&nbsp;4721 West Park Blvd.	&nbsp;Plano, TX 75093
1837	2	&nbsp;6509 West Park Boulevard #425	&nbsp;Plano, TX 75093
1838	2	&nbsp;6505 West Park Boulevard	&nbsp;Plano, TX 75093
1839	2	&nbsp;620 East 15th Street	&nbsp;Plano, TX 75074
1840	2	&nbsp;811 North Central Expressway	&nbsp;Plano, TX 75075
1841	2	&nbsp;1400 J Avenue	&nbsp;Plano, TX 75074
1842	2	&nbsp;2201 Dallas Parkway	&nbsp;Plano, TX 75093
1843	2	&nbsp;1000 Coit Road	&nbsp;Plano, TX 75075
1844	2	&nbsp;2301 14th Street	&nbsp;Plano, TX 75074
1845	2	&nbsp;6509 West Pakr #435	&nbsp;Plano, TX
1846	2	&nbsp;3020 Legacy Drive	&nbsp;Plano, TX 75023
1847	2	&nbsp;7200 Bishop Road	&nbsp;Plano, TX 75024
1848	2	&nbsp;4701 West Park Boulevard #106	&nbsp;Plano, TX 75093
1849	2	&nbsp;3937 North Central Expressway	&nbsp;Plano, TX 75023
1850	2	&nbsp;1300 Custer	&nbsp;Plano, TX TX
1851	2	&nbsp;1301 Capital Avenue	&nbsp;Plano, TX 75074
1852	2	&nbsp;3628 Frankford Rd, #256	&nbsp;Plano, TX
1853	2	&nbsp;6001 West Park Boulevard	&nbsp;Plano, TX
1854	2	&nbsp;2320 Los Rios Boulevard	&nbsp;Plano, TX 75074
1855	2	&nbsp;3115 West Parker Road	&nbsp;Plano, TX 75023
1856	2	&nbsp;2001 Coit Road	&nbsp;Plano, TX 75075
1857	2	&nbsp;7161 Bishop Road	&nbsp;Plano, TX 75024
1858	2	&nbsp;General Delivery	&nbsp;Plano, TX 75074
1859	2	&nbsp;1900 Preston Road	&nbsp;Plano, TX 75093
1860	2	&nbsp;1405 North Central Expressway	&nbsp;Plano, TX 75075
1861	2	&nbsp;4005 West Parker Road	&nbsp;Plano, TX 75093
1862	2	&nbsp;4801 West Parker Road	&nbsp;Plano, TX 75093
1863	2	&nbsp;1217 Coit Road	&nbsp;Plano, TX 75075
1864	2	&nbsp;6009 West Parker Road #165	&nbsp;Plano, TX 75093
1865	2	&nbsp;810 North Central Expressway	&nbsp;Plano, TX 75074
1866	2	&nbsp;1901 Preston Road	&nbsp;Plano, TX 75093
1867	2	&nbsp;925 North Central Expressway	&nbsp;Plano, TX 75075
1868	2	&nbsp;3501 Steven Drive	&nbsp;Plano, TX 75023
1869	2	&nbsp;6509 West Park	&nbsp;Plano, TX
1870	2	&nbsp;3320 North Central Expressway	&nbsp;Plano, TX 75074
1871	2	&nbsp;2100 West 15th Street	&nbsp;Plano, TX 75075
1872	2	&nbsp;Fm 120 Road North	&nbsp;Pottsboro, TX
1873	2	&nbsp;Rr 1	&nbsp;Pottsboro, TX
1874	2	&nbsp;129 West Ovilla Road	&nbsp;Red Oak, TX 75154
1875	2	&nbsp;119 West Ovilla Road	&nbsp;Red Oak, TX 75154
1876	2	&nbsp;1113 Valley View Street	&nbsp;Red Oak, TX 75154
1877	2	&nbsp;523 North Hwy 342	&nbsp;Red Oak, TX 75154
1878	2	&nbsp;1701 South Beckley Road	&nbsp;Red Oak, TX 75154
1879	2	&nbsp;750 South Sherman	&nbsp;Richardson, TX
1880	2	&nbsp;Belt Line And Central	&nbsp;Richardson, TX
1881	2	&nbsp;2103 North Cen At Campbell	&nbsp;Richardson, TX
1882	2	&nbsp;300 Terrace Drive	&nbsp;Richardson, TX 75081
1883	2	&nbsp;2139 Buckingham Road	&nbsp;Richardson, TX 75081
1884	2	&nbsp;1430 East Cambell	&nbsp;Richardson, TX
1885	2	&nbsp;1498 West Spring Valley Road	&nbsp;Richardson, TX 75080
1886	2	&nbsp;400 North Coit Road Suite 1910	&nbsp;Richardson, TX 75080
1887	2	&nbsp;801 East Campbell Road	&nbsp;Richardson, TX 75081
1888	2	&nbsp;310 Terrace Drive	&nbsp;Richardson, TX 75081
1889	2	&nbsp;1310 West Campbell Road No.101	&nbsp;Richardson, TX 75080
1890	2	&nbsp;35 Richardson Heights Center	&nbsp;Richardson, TX 75080
1891	2	&nbsp;701 West Spring Valley Road	&nbsp;Richardson, TX 75080
1892	2	&nbsp;723 South Central Expressway	&nbsp;Richardson, TX 75080
1893	2	&nbsp;1840 North Plano Road	&nbsp;Richardson, TX 75081
1894	2	&nbsp;1403 East Campbell Road	&nbsp;Richardson, TX 75081
1895	2	&nbsp;342 West Campbell Road	&nbsp;Richardson, TX 75080
1896	2	&nbsp;1370 East Belt Line Road	&nbsp;Richardson, TX 75081
1897	2	&nbsp;2050 North Coit Road	&nbsp;Richardson, TX 75080
1898	2	&nbsp;525 West Arapaho Road #8	&nbsp;Richardson, TX 75080
1899	2	&nbsp;1930 North Coit	&nbsp;Richardson, TX
1900	2	&nbsp;400 North Greenville Avenue	&nbsp;Richardson, TX 75081
1901	2	&nbsp;200 West Spring Valley Road	&nbsp;Richardson, TX 75081
1902	2	&nbsp;1600 North Plano Road	&nbsp;Richardson, TX 75081
1903	2	&nbsp;516 West Arapaho, #112	&nbsp;Richardson, TX 75080
1904	2	&nbsp;1340 East Belt Line Road	&nbsp;Richardson, TX 75081
1905	2	&nbsp;1887 North Plano Road	&nbsp;Richardson, TX 75081
1906	2	&nbsp;510 West Arapaho Road	&nbsp;Richardson, TX 75080
1907	2	&nbsp;400 North Greenville	&nbsp;Richardson, TX 75081
1908	2	&nbsp;2112 East Arapaho Road	&nbsp;Richardson, TX 75081
1909	2	&nbsp;1600 North Plano Road	&nbsp;Richardson, TX 75081
1910	2	&nbsp;400 North Greenville Avenue	&nbsp;Richardson, TX 75081
1911	2	&nbsp;1981 North Central Expressway	&nbsp;Richardson, TX 75080
1912	2	&nbsp;580 West Arapaho Road	&nbsp;Richardson, TX 75080
1913	2	&nbsp;293 West Campbell Road	&nbsp;Richardson, TX 75080
1914	2	&nbsp;1840 North Plano Road	&nbsp;Richardson, TX 75081
1915	2	&nbsp;525 West Arapaho Road Ste#8	&nbsp;Richardson, TX 75080
1916	2	&nbsp;2010 North Plano Road	&nbsp;Richardson, TX 75082
1917	2	&nbsp;100 South Central Expressway	&nbsp;Richardson, TX 75080
1918	2	&nbsp;202 East Main Street	&nbsp;Richardson, TX 75081
1919	2	&nbsp;2403 Prmnd Shpng Cntr	&nbsp;Richardson, TX 75080
1920	2	&nbsp;955 East Campbell Road	&nbsp;Richardson, TX 75081
1921	2	&nbsp;561 West Campbell Road	&nbsp;Richardson, TX 75080
1922	2	&nbsp;100 South Central Expressway	&nbsp;Richardson, TX 75080
1923	2	&nbsp;1210 East Belt Line Road	&nbsp;Richardson, TX 75081
1924	2	&nbsp;581 West Campbell Road #129	&nbsp;Richardson, TX 75080
1925	2	&nbsp;801 East Campbell Road #175	&nbsp;Richardson, TX 75081
1926	2	&nbsp;2122 East Belt Line	&nbsp;Richardson, TX
1927	2	&nbsp;110 South Mckinney Street	&nbsp;Richardson, TX 75081
1928	2	&nbsp;900 East Lookout Drive	&nbsp;Richardson, TX 75082
1929	2	&nbsp;580 West Arapaho Road	&nbsp;Richardson, TX 75080
1930	2	&nbsp;1601 North Central Expressway	&nbsp;Richardson, TX 75080
1931	2	&nbsp;222 West Campbell Road	&nbsp;Richardson, TX 75080
1932	2	&nbsp;501 South Plano Road	&nbsp;Richardson, TX 75081
1933	2	&nbsp;1320 West Campbell Road	&nbsp;Richardson, TX 75080
1934	2	&nbsp;170 West Campbell Road	&nbsp;Richardson, TX 75080
1935	2	&nbsp;4251 East Renner Road	&nbsp;Richardson, TX 75082
1936	2	&nbsp;1401 West Campbell Road	&nbsp;Richardson, TX 75080
1937	2	&nbsp;608 Canyon Creek Square	&nbsp;Richardson, TX 75080
1938	2	&nbsp;501 South Plano Road #Vc04	&nbsp;Richardson, TX 75081
1939	2	&nbsp;670 North Coit Road	&nbsp;Richardson, TX 75080
1940	2	&nbsp;1776 East Belt Line Road	&nbsp;Richardson, TX 75081
1941	2	&nbsp;116 South Greenville	&nbsp;Richardson, TX
1942	2	&nbsp;283 West Campbell Road	&nbsp;Richardson, TX 75080
1943	2	&nbsp;1240 East Belt Line Road	&nbsp;Richardson, TX 75081
1944	2	&nbsp;2115 East Belt Line Road	&nbsp;Richardson, TX 75081
1945	2	&nbsp;1851 North Plano Road	&nbsp;Richardson, TX 75081
1946	2	&nbsp;1980 Nantucket Drive #101	&nbsp;Richardson, TX 75080
1947	2	&nbsp;401 North Central Expressway #300	&nbsp;Richardson, TX 75080
1948	2	&nbsp;1144 North Plano Road	&nbsp;Richardson, TX 75082
1949	2	&nbsp;1455 Buckingham Road	&nbsp;Richardson, TX 75081
1950	2	&nbsp;350 South Plano Road	&nbsp;Richardson, TX 75081
1951	2	&nbsp;401 Dal Rich Village	&nbsp;Richardson, TX 75080
1952	2	&nbsp;1455 West Buckingham Road	&nbsp;Richardson, TX 75081
1953	2	&nbsp;100 South Central Expressway	&nbsp;Richardson, TX 75080
1954	2	&nbsp;221 West Polk Street	&nbsp;Richardson, TX 75081
1955	2	&nbsp;1887 North Plano Road	&nbsp;Richardson, TX 75081
1956	2	&nbsp;2103 North Cent. Expwy.	&nbsp;Richardson, TX 75080
1957	2	&nbsp;2198 East Arapaho Road	&nbsp;Richardson, TX 75081
1958	2	&nbsp;125 South Central Expressway	&nbsp;Richardson, TX 75080
1959	2	&nbsp;1801 North Plano Road	&nbsp;Richardson, TX 75081
1960	2	&nbsp;8503 Lakeview Parkway	&nbsp;Rowlett, TX 75088
1961	2	&nbsp;3508 Lakeview Parkway	&nbsp;Rowlett, TX 75088
1962	2	&nbsp;3500 Hwy 66	&nbsp;Rowlett, TX 75088
1963	2	&nbsp;3362 Lakeview Parkway	&nbsp;Rowlett, TX 75088
1964	2	&nbsp;3390 Lakeview Parkway	&nbsp;Rowlett, TX 75088
1965	2	&nbsp;3324 Lakeview Pkwy.	&nbsp;Rowlett, TX 75088
1966	2	&nbsp;3322 Lakeview Parkway	&nbsp;Rowlett, TX 75088
1967	2	&nbsp;3612 Hwy 66	&nbsp;Rowlett, TX 75088
1968	2	&nbsp;5326 Hwy 66	&nbsp;Rowlett, TX 75088
1969	2	&nbsp;7218 South Hwy 78	&nbsp;Sachse, TX 75048
1970	2	&nbsp;416 East Farmers Road	&nbsp;Seagoville, TX 75159
1971	2	&nbsp;202 Hall Road	&nbsp;Seagoville, TX 75159
1972	2	&nbsp;900 North Hwy 175	&nbsp;Seagoville, TX 75159
1973	2	&nbsp;1701 North Hwy 175	&nbsp;Seagoville, TX
1974	2	&nbsp;4801 Texoma Parkway	&nbsp;Sherman, TX
1975	2	&nbsp;1940 North Grand Avenue	&nbsp;Sherman, TX
1976	2	&nbsp;614 East U.S. Hwy 80	&nbsp;Sunnyvale, TX 75182
1977	2	&nbsp;4916 Main Street #150	&nbsp;The Colony, TX 75056
1978	2	&nbsp;4649 South Colony Boulevard	&nbsp;The Colony, TX 75056
1979	2	&nbsp;6805 Main Street	&nbsp;The Colony, TX 75056
1980	2	&nbsp;5005 Main Street	&nbsp;The Colony, TX 75056
1981	2	&nbsp;4750 South Colony Boulevard	&nbsp;The Colony, TX 75056
1982	2	&nbsp;5313 South Colony Boulevard	&nbsp;The Colony, TX 75056
1983	2	&nbsp;4707 Hwy 121	&nbsp;The Colony, TX 75056
1984	2	&nbsp;5000 Main Street	&nbsp;The Colony, TX 75056
1985	2	&nbsp;4707 State Hwy 121	&nbsp;The Colony, TX 75056
1986	2	&nbsp;4709 State Hwy 121	&nbsp;The Colony, TX 75056
1987	2	&nbsp;6805 Main Street #130	&nbsp;The Colony, TX 75056
1988	2	&nbsp;4750 South Colony Boulevard	&nbsp;The Colony, TX 75056
1989	2	&nbsp;5110 Paige Road	&nbsp;The Colony, TX 75056
1990	2	&nbsp;5204 South Colony Boulevard	&nbsp;The Colony, TX 75056
1991	2	&nbsp;1206 South Main Street	&nbsp;Weatherford, TX
1992	2	&nbsp;Interstate 45 East	&nbsp;Wilmer, TX 75172
1993	2	&nbsp;1005 South IH 45	&nbsp;Wilmer, TX 75172
1994	2	&nbsp;803 South Main Street	&nbsp;Winnsboro, TX
1995	2	&nbsp;102 Ballard Avenue	&nbsp;Wylie, TX 75098
1996	2	&nbsp;501 Williams Street	&nbsp;Wylie, TX 75098
1997	2	&nbsp;201 South Hwy 78	&nbsp;Wylie, TX 75098
1998	2	&nbsp;211 North Ballard Avenue	&nbsp;Wylie, TX 75098
1999	2	&nbsp;213 North Ballard Avenue	&nbsp;Wylie, TX 75098
