job	hotjobs	title
0957	2	&gt; ASP.NET/C# Developer - ASP.NET Developer- .NET Programmer - .NET, C#, ASP.NET, Music Industry	ASP.NET/C# Developer - ASP.NET Developer- .NET Programmer - .NET, C#, ASP.NET, Music Industry: CyberCoders
0958	2	&gt; Summit Business Analyst	Summit Business Analyst: CyberCoders
0959	2	&gt; VP of Engineering - VP of Software Development - Ruby on Rails - Architect - Manager of Product Dev	VP of Engineering - VP of Software Development - Ruby on Rails - Architect - Manager of Product Dev: CyberCoders
0960	2	&gt; Malicious Code Reverse Engineer, Malcode Engineer, Software Developer, OllyDbg, IDA Python, EnCase	Malicious Code Reverse Engineer, Malcode Engineer, Software Developer, OllyDbg, IDA Python, EnCase: CyberCoders
0961	2	&gt; MicroStrategy Architect, BI Architect, MicroStrategy Engineer - Microstrategy, DataWarehouse, BI	MicroStrategy Architect, BI Architect, MicroStrategy Engineer - Microstrategy, DataWarehouse, BI: CyberCoders
0962	2	&gt; PHP Developer - PHP Programmer - PHP Engineer - Web Developer - LAMP Programmer -Software Developer	PHP Developer - PHP Programmer - PHP Engineer - Web Developer - LAMP Programmer -Software Developer: CyberCoders
0963	2	&gt; Security Software Engineer - Web Security Programmer, C++ / JAVA - HTTP / HTML Developer Web Servers	Security Software Engineer - Web Security Programmer, C++ / JAVA - HTTP / HTML Developer Web Servers: CyberCoders
0964	2	&gt; JAVA Developer - JAVA Programmer - Software Engineer - JAVA, J2EE, JAVA/J2EE, SOAP, Hibernate	JAVA Developer - JAVA Programmer - Software Engineer - JAVA, J2EE, JAVA/J2EE, SOAP, Hibernate: CyberCoders
0965	2	&gt; Oracle Functional Financials Consultant, Oracle Financials Consultant, Functional Financials Analyst	Oracle Functional Financials Consultant, Oracle Financials Consultant, Functional Financials Analyst: CyberCoders
0966	2	&gt; PHP Developer - PHP Programmer - Web Developer - LAMP Developer - PHP5, MySQL, CSS, HTML, JQuery	PHP Developer - PHP Programmer - Web Developer - LAMP Developer - PHP5, MySQL, CSS, HTML, JQuery: CyberCoders
0967	2	&gt; PHP Developer - PHP Programmer - PHP Engineer - LAMP Developer - LAMP Programmer - LAMP Engineer	PHP Developer - PHP Programmer - PHP Engineer - LAMP Developer - LAMP Programmer - LAMP Engineer: CyberCoders
0968	2	&gt; C# Developer - C# Programmer - C# Engineer - .NET Developer - .NET Programmer - .NET Engineer, C#	C# Developer - C# Programmer - C# Engineer - .NET Developer - .NET Programmer - .NET Engineer, C#: CyberCoders
0969	2	&gt; Staff Corporate Applications Engineer - Staff CAE - Analog - SMPS	Staff Corporate Applications Engineer - Staff CAE - Analog - SMPS: CyberCoders
0970	2	&gt; Flash Engineer - Sr. Flash Engineer - Flash Developer - Senior Flash Developer - Flash Engineer	Flash Engineer - Sr. Flash Engineer - Flash Developer - Senior Flash Developer - Flash Engineer: CyberCoders
0971	2	&gt; C# Web Programmer - C# Web Software Engineer - Web Developer - .NET Developer - ASP.net ADO.net Ajax	C# Web Programmer - C# Web Software Engineer - Web Developer - .NET Developer - ASP.net ADO.net Ajax: CyberCoders
0972	2	&gt; Software Engineer - Perl Programmer - ETL - Data Warehousing - UNIX -	Software Engineer - Perl Programmer - ETL - Data Warehousing - UNIX -: CyberCoders
0973	2	&gt; Core Java Software Engineer needed for a top Web 2.0 Internet company - High Volume, Java, HTML, CSS	Core Java Software Engineer needed for a top Web 2.0 Internet company - High Volume, Java, HTML, CSS: CyberCoders
0974	2	&gt; Junior .NET developer with Sharepoint Experience - ASP.NET Developer - .Net Developer	Junior .NET developer with Sharepoint Experience - ASP.NET Developer - .Net Developer: CyberCoders
0975	2	&gt; Senior PHP Programmer, LAMP Developer - PHP, LAMP, Linux, MySQL, Facebook, High-traffic websites	Senior PHP Programmer, LAMP Developer - PHP, LAMP, Linux, MySQL, Facebook, High-traffic websites: CyberCoders
0976	2	&gt; Ruby on Rails Programmer - RoR - Ruby - Developer - Engineer - Programming - Open Source - Agile	Ruby on Rails Programmer - RoR - Ruby - Developer - Engineer - Programming - Open Source - Agile: CyberCoders
0977	2	&gt; Citrix Engineer, CCA, CCIA, CSA, Citrix 4.5, Citrix 5.0, Deployment, Integrator, VAR, Reseller	Citrix Engineer, CCA, CCIA, CSA, Citrix 4.5, Citrix 5.0, Deployment, Integrator, VAR, Reseller: CyberCoders
0978	2	&gt; Software Sales Engineer - Supply Chain Software Presales - Procurement Software or Supply Chain Soft	Software Sales Engineer - Supply Chain Software Presales - Procurement Software or Supply Chain Soft: CyberCoders
0979	2	&gt; Electrical Engineer - Design Engineer - LED Power supply	Electrical Engineer - Design Engineer - LED Power supply: CyberCoders
0980	2	&gt; Information Security - Sr. Consultant - Payment Card Industry (PCI)	Information Security - Sr. Consultant - Payment Card Industry (PCI): CyberCoders
0981	2	&gt; Product Manager - Healthcare - HIS - EMR - Clinical systems - AMIA - CCHIT -	Product Manager - Healthcare - HIS - EMR - Clinical systems - AMIA - CCHIT -: CyberCoders
0982	2	&gt; Project Manager needed for Business Process firm - SAP Business One, Inventory, Accounting	Project Manager needed for Business Process firm - SAP Business One, Inventory, Accounting: CyberCoders
0983	2	&gt; .NET Programmer - .Net Consultant - .NET Developer - ASP.NET - VB.NET - C# - ASP.Net - SQL Server	.NET Programmer - .Net Consultant - .NET Developer - ASP.NET - VB.NET - C# - ASP.Net - SQL Server: CyberCoders
0984	2	&gt; Hyperion Developer - Hyperion Architect - Hyperion Engineer - Sr. Hyperion Developer	Hyperion Developer - Hyperion Architect - Hyperion Engineer - Sr. Hyperion Developer: CyberCoders
0985	2	&gt; LAMP - Software Engineer - Senior PHP Developer - PHP Engineer - J2EE Engineer - Lead Developer	LAMP - Software Engineer - Senior PHP Developer - PHP Engineer - J2EE Engineer - Lead Developer: CyberCoders
0986	2	&gt; Epic Certified Analyst - Epic Build Experience and Certification in any module - Ambulatory, ClinDoc	Epic Certified Analyst - Epic Build Experience and Certification in any module - Ambulatory, ClinDoc: CyberCoders
0987	2	&gt; Software Developer with Video Game Development - Video Game Developer - 3D Developer - Chicago	Software Developer with Video Game Development - Video Game Developer - 3D Developer - Chicago: CyberCoders
0988	2	&gt; Java / J2EE Software Engineer - Java / J2EE Server Engineer - Java / J2EE Social Media Engineer	Java / J2EE Software Engineer - Java / J2EE Server Engineer - Java / J2EE Social Media Engineer: CyberCoders
0989	2	&gt; Flash Application Developer - Flex Development	Flash Application Developer - Flex Development: CyberCoders
0990	2	&gt; CRESTRON Programmer - AMX Programmer - Phillips Pronto Programmer - URC	CRESTRON Programmer - AMX Programmer - Phillips Pronto Programmer - URC: CyberCoders
0991	2	&gt; MySQL Database Developer - Online Music	MySQL Database Developer - Online Music: CyberCoders
0992	2	&gt; Lead UI Developer, UX, UI, Javascript, HTML5, JSP, GROOVY, GRAILS, J2EE, Enterprise, Dashboard, SaaS	Lead UI Developer, UX, UI, Javascript, HTML5, JSP, GROOVY, GRAILS, J2EE, Enterprise, Dashboard, SaaS: CyberCoders
0993	2	&gt; Senior Systems Administrator - Network Administrator - Sys Admin - UNIX - Linux - Solaris - Perforce	Senior Systems Administrator - Network Administrator - Sys Admin - UNIX - Linux - Solaris - Perforce: CyberCoders
0994	2	&gt; IT Audit Sr. Consultant - Consultant	IT Audit Sr. Consultant - Consultant: CyberCoders
0995	2	&gt; Data Systems Architect - Geospatial Data - Real-Time Data Systems - Satellite Data - NOAA - NASA	Data Systems Architect - Geospatial Data - Real-Time Data Systems - Satellite Data - NOAA - NASA: CyberCoders
0996	2	&gt; Marcom Specialist	Marcom Specialist: Atmel Corporation
0997	2	&gt; Senior Web Developer - Senior Web Programmer - Software Engineer (LAMP, PHP)	Senior Web Developer - Senior Web Programmer - Software Engineer (LAMP, PHP): CyberCoders
0998	2	&gt; PHP Web Developer - PHP Software Engineer - E-Commerce Website	PHP Web Developer - PHP Software Engineer - E-Commerce Website: CyberCoders
0999	2	&gt; Senior Perl Developer - Perl Programmer ? Perl Engineer ? Software Engineer - Web Developer	Senior Perl Developer - Perl Programmer ? Perl Engineer ? Software Engineer - Web Developer: CyberCoders
1000	2	&gt; Security Software Pre Sales Engineer - Identity Management Pre Sales Engineer - Access Management	Security Software Pre Sales Engineer - Identity Management Pre Sales Engineer - Access Management: CyberCoders
1001	2	&gt; Embedded Engineer - Software Engineer - TS/ SCI full scope poly - Firmware Engineer - C/C++ - Kernel	Embedded Engineer - Software Engineer - TS/ SCI full scope poly - Firmware Engineer - C/C++ - Kernel: CyberCoders
1002	2	&gt; Web Developer sought for corporate assessment service company -ASP, JAVA, HTML, Scripting, SQL, .NET	Web Developer sought for corporate assessment service company -ASP, JAVA, HTML, Scripting, SQL, .NET: CyberCoders
1003	2	&gt; Web/CSS/Javascript Developer - Software Developer, Web Developer, Web Designer, Javascript Developer	Web/CSS/Javascript Developer - Software Developer, Web Developer, Web Designer, Javascript Developer: CyberCoders
1004	2	&gt; Product Manager - Sound Reinforcement Products	Product Manager - Sound Reinforcement Products: CyberCoders
1005	2	&gt; Senior Systems Engineer - PHP - Drupal - Linux - Cloud Computing - Amazon Web Services - Eucalyptus	Senior Systems Engineer - PHP - Drupal - Linux - Cloud Computing - Amazon Web Services - Eucalyptus: CyberCoders
1006	2	&gt; Vice President of Engineering - VP of Engineering - Sr. Directore of Engineering - Ruby Startup	Vice President of Engineering - VP of Engineering - Sr. Directore of Engineering - Ruby Startup: CyberCoders
1007	2	&gt; Software Engineer - .NET Framework - ASP.NET/ASP/SQL Server	Software Engineer - .NET Framework - ASP.NET/ASP/SQL Server: CyberCoders
1008	2	&gt; Cisco UCS SME - Cisco Data Center Solutions Architect	Cisco UCS SME - Cisco Data Center Solutions Architect: CyberCoders
1009	2	&gt; Sr. Sales Executive - Sr. Technical Sales Professional	Sr. Sales Executive - Sr. Technical Sales Professional: CyberCoders
1010	2	&gt; Software Engineer -Deployment Engineer - Java Engineer - Software Developer - TS/SCI with poly	Software Engineer -Deployment Engineer - Java Engineer - Software Developer - TS/SCI with poly: CyberCoders
1011	2	&gt; Software Engineer - Software Developer, .NET Developer, C# Developer, ASP.NET Developer	Software Engineer - Software Developer, .NET Developer, C# Developer, ASP.NET Developer: CyberCoders
1012	2	&gt; Director of Information Technology	Director of Information Technology: Baytech Solutions
1013	2	&gt; Asp.net Software Engineer--Associate Level	Asp.net Software Engineer--Associate Level: Blackboard Inc.
1014	2	&gt; program manager	program manager: Artizen, Inc.
1015	2	&gt; Credit &amp; Collections Analyst	Credit &amp; Collections Analyst: Blackboard Inc.
1016	2	&gt; Tech Support/Accounting Software	Tech Support/Accounting Software: Anchor Staffing
1017	2	&gt; Junior Hardware Board Design Engineer	Junior Hardware Board Design Engineer: Themis Computer
1018	2	&gt; DATA ANALYST 2 - Charlton	DATA ANALYST 2 - Charlton: Methodist Health System
1019	2	&gt; NETWORK OPERATIONS CENTER TECHNICIAN	NETWORK OPERATIONS CENTER TECHNICIAN: Advanced Placement Services, Inc.
1020	2	&gt; Desktop Support	Desktop Support: Bowhead
1021	2	&gt; Inside Sales Representative	Inside Sales Representative: Anixter Inc.
1022	2	&gt; Sr. Administrative Assistant	Sr. Administrative Assistant: ACS, A Xerox Company
1023	2	&gt; IT Recruiter	IT Recruiter: Staffmark
1024	2	&gt; Network Engineer	Network Engineer: Norfolk Southern Corporation
1025	2	&gt; Director, Global IT	Director, Global IT: Informative People Inc
1026	2	&gt; Network Administrator	Network Administrator: Eastern Insurance Holdings, Inc.
1027	2	&gt; IPad/IPhone Developer - Software Engineer - Software Architect	IPad/IPhone Developer - Software Engineer - Software Architect: CyberCoders
1028	2	&gt; Sr. Flash Developer - Sr. ActionScript Developer - Flash / AS3 Engineer - Social Gaming	Sr. Flash Developer - Sr. ActionScript Developer - Flash / AS3 Engineer - Social Gaming: CyberCoders
1029	2	&gt; Security Engineer - TS/SCI Poly - CISSP - Systems Engineer - Senior Network Engineer - ISSE - Cisco	Security Engineer - TS/SCI Poly - CISSP - Systems Engineer - Senior Network Engineer - ISSE - Cisco: CyberCoders
1030	2	&gt; Software Architect - .NET Architect - .NET	Software Architect - .NET Architect - .NET: CyberCoders
1031	2	&gt; Ruby Developer - Ruby on Rails Developer - Web Developer - Ruby, Ruby on Rails, Javascript, MySQL	Ruby Developer - Ruby on Rails Developer - Web Developer - Ruby, Ruby on Rails, Javascript, MySQL: CyberCoders
1032	2	&gt; Python Developer - Open Source Programmer - Python Programmer ? Software Engineer	Python Developer - Open Source Programmer - Python Programmer ? Software Engineer: CyberCoders
1033	2	&gt; Principal Member of Tech Staff	Principal Member of Tech Staff: AT&amp;T
1034	2	&gt; Senior Oracle Consultant - Enterprise Application Solutions	Senior Oracle Consultant - Enterprise Application Solutions: CyberCoders
1035	2	&gt; Exchange engineer, Messaging Engineer, Systems Engineer, Active Directory, SharePoint Server	Exchange engineer, Messaging Engineer, Systems Engineer, Active Directory, SharePoint Server: CyberCoders
1036	2	&gt; Business Analyst - Information Systems, Project Management , iRise, consulting, hospitality	Business Analyst - Information Systems, Project Management , iRise, consulting, hospitality: CyberCoders
1037	2	&gt; Technical Sales Engineer - Mobile - Advertising - Java - J2EE	Technical Sales Engineer - Mobile - Advertising - Java - J2EE: CyberCoders
1038	2	&gt; Senior C# .NET Software Engineer - .NET Developer, - .NET Architect - .NET, C#, ASP, SQL	Senior C# .NET Software Engineer - .NET Developer, - .NET Architect - .NET, C#, ASP, SQL: CyberCoders
1039	2	&gt; CRM Application Administrator Enterprise Applications - Agile Engineer - Agile System Engineer -	CRM Application Administrator Enterprise Applications - Agile Engineer - Agile System Engineer -: CyberCoders
1040	2	&gt; Oracle Database Developer - Oracle - PL/SQL - Stored Procedures - SQL - Oracle 10g/11g	Oracle Database Developer - Oracle - PL/SQL - Stored Procedures - SQL - Oracle 10g/11g: CyberCoders
1041	2	&gt; Sharepoint Developer - Software Engineer - Sharepoint Portal server - Microsoft technology - Citizen	Sharepoint Developer - Software Engineer - Sharepoint Portal server - Microsoft technology - Citizen: CyberCoders
1042	2	&gt; Firmware Manager - Embedded Software Manager - SCSI - SAS - Storage - Fibre Channel - Relo Offered	Firmware Manager - Embedded Software Manager - SCSI - SAS - Storage - Fibre Channel - Relo Offered: CyberCoders
1043	2	&gt; Director of information Technology - I.T. Director - Network Security Manager - Help Desk Manager	Director of information Technology - I.T. Director - Network Security Manager - Help Desk Manager: CyberCoders
1044	2	&gt; Senior Firmware Engineer - Sr. Embedded Systems Engineer - RTOS - SAS - SATA - RAID	Senior Firmware Engineer - Sr. Embedded Systems Engineer - RTOS - SAS - SATA - RAID: CyberCoders
1045	2	&gt; LIS Analyst - Laboratory Information System including Blood Banking - Horizon Lab Experience	LIS Analyst - Laboratory Information System including Blood Banking - Horizon Lab Experience: CyberCoders
1046	2	&gt; Software Engineer - Software Developer - Video Game Developer - C++ - Java - GUI - C/C++	Software Engineer - Software Developer - Video Game Developer - C++ - Java - GUI - C/C++: CyberCoders
1047	2	&gt; Staff Software Engineer	Staff Software Engineer: eBay Inc.
1048	2	&gt; C# Software Engineer - NHibernate, ORM, threading, replication, ETL, SQL Server, replication	C# Software Engineer - NHibernate, ORM, threading, replication, ETL, SQL Server, replication: CyberCoders
