auto	motortrend	fuel_economy
1183	2	17 mpg	Fuel consumption: city= 17 (mpg); highway= 27 (mpg); combined= 21 (mpg); vehicle range: 361 miles
1184	2	20 mpg	Fuel consumption: city= 20 (mpg); highway= 30 (mpg); combined= 23 (mpg); vehicle range: 396 miles
1185	2	21 mpg	Fuel consumption: city= 21 (mpg); highway= 30 (mpg); combined= 24 (mpg); vehicle range: 413 miles
1186	2	17 mpg	Fuel consumption: city= 17 (mpg); highway= 27 (mpg); combined= 21 (mpg); vehicle range: 361 miles
1187	2	17 mpg	Fuel consumption: city= 17 (mpg); highway= 25 (mpg); combined= 19 (mpg); vehicle range: 386 miles
1188	2	20 mpg	Fuel economy: EPA (08):, 20 MPG city, 30 MPG highway, 23 MPG combined and 396 mi. range
1189	2	21 mpg	Fuel economy: EPA (08):, 21 MPG city, 30 MPG highway, 24 MPG combined and 413 mi. range
1190	2	20 mpg	Fuel economy: EPA (08):, 20 MPG city, 30 MPG highway, 23 MPG combined and 396 mi. range
1191	2	17 mpg	Fuel economy: EPA (08):, 17 MPG city, 27 MPG highway, 21 MPG combined and 361 mi. range
1192	2	17 mpg	Fuel economy: EPA (08):, 17 MPG city, 27 MPG highway, 21 MPG combined and 361 mi. range
1193	2	21 mpg	Fuel economy: EPA (08):, 21 MPG city, 27 MPG highway, 23 MPG combined and 414 mi. range
1194	2	20 mpg	Fuel economy: EPA (08):, 20 MPG city, 26 MPG highway, 22 MPG combined and 396 mi. range
1195	2	20 mpg	Fuel economy: EPA (08):, 20 MPG city, 26 MPG highway, 22 MPG combined and 396 mi. range
1196	2	21 mpg	Fuel consumption: city= 21 (mpg); highway= 27 (mpg); combined= 23 (mpg); vehicle range: 455 miles
1197	2	20 mpg	Fuel consumption: city= 20 (mpg); highway= 26 (mpg); combined= 22 (mpg); vehicle range: 436 miles
1198	2	20 mpg	Fuel consumption: city= 20 (mpg); highway= 26 (mpg); combined= 22 (mpg); vehicle range: 436 miles
1199	2	24 mpg	Fuel consumption: city= 24 (mpg); highway= 35 (mpg); combined= 28 (mpg); vehicle range: 518 miles
1200	2	22 mpg	Fuel economy: EPA (08):, 22 MPG city, 33 MPG highway, 26 MPG combined and 481 mi. range
1201	2	22 mpg	Fuel economy: EPA (08):, 22 MPG city, 33 MPG highway, 26 MPG combined and 481 mi. range
1202	2	23 mpg	Fuel economy: EPA (08):, 23 MPG city, 31 MPG highway, 26 MPG combined and 377 mi. range
1203	2	22 mpg	Fuel economy: EPA (08):, 22 MPG city, 31 MPG highway, 25 MPG combined and 362 mi. range
1204	2	21 mpg	Fuel economy: EPA (08):, 22 MPG city, 31 MPG highway, 25 MPG combined and 362 mi. range
1205	2	23 mpg	Fuel consumption: city= 23 (mpg); highway= 31 (mpg); combined= 26 (mpg); vehicle range: 377 miles
1206	2	21 mpg	Fuel consumption: city= 21 (mpg); highway= 28 (mpg); combined= 24 (mpg); vehicle range: 348 miles
1207	2	16 mpg	Fuel economy: EPA (08):, 15 MPG city, 22 MPG highway, 18 MPG combined and 371 mi. range
1208	2	15 mpg	Fuel economy: EPA (08):, 15 MPG city, 22 MPG highway, 18 MPG combined and 371 mi. range
1209	2	12 mpg	Fuel economy: EPA 08, 12 MPG city, 16 MPG highway, 14 MPG combined and 344 mi. range
1210	2	13 mpg	Fuel consumption: city= 12 (mpg); highway= 16 (mpg); combined= 14 (mpg); vehicle range: 344 miles
1211	2	12 mpg	Fuel consumption: city= 12 (mpg); highway= 16 (mpg); combined= 14 (mpg); vehicle range: 344 miles
1212	2	15 mpg	Fuel consumption: city= 16 (mpg); highway= 22 (mpg); combined= 18 (mpg); vehicle range: 351 miles
1213	2	16 mpg	Fuel consumption: city= 16 (mpg); highway= 22 (mpg); combined= 18 (mpg); vehicle range: 351 miles
1214	2	15 mpg	Fuel consumption: city= 15 (mpg); highway= 21 (mpg); combined= 17 (mpg); vehicle range: 331 miles
1215	2	15 mpg	Fuel consumption: city= 15 (mpg); highway= 21 (mpg); combined= 17 (mpg); vehicle range: 331 miles
1216	2	22 mpg	Fuel economy: EPA (08):, 22 MPG city, 28 MPG highway, 24 MPG combined and 324 mi. range
1217	2	22 mpg	Fuel economy: EPA (08):, 22 MPG city, 28 MPG highway, 24 MPG combined and 324 mi. range
1218	2	15 mpg	Fuel consumption: city= 15 (mpg); highway= 19 (mpg); combined= 17 (mpg); vehicle range: 383 miles
1219	2	15 mpg	Fuel consumption: city= 15 (mpg); highway= 19 (mpg); combined= 17 (mpg); vehicle range: 383 miles
1220	2	15 mpg	Fuel consumption: city= 15 (mpg); highway= 19 (mpg); combined= 17 (mpg); vehicle range: 383 miles
1221	2	15 mpg	Fuel consumption: city= 15 (mpg); highway= 19 (mpg); combined= 17 (mpg); vehicle range: 383 miles
1222	2	15 mpg	Fuel consumption: city= 15 (mpg); highway= 19 (mpg); combined= 17 (mpg); vehicle range: 383 miles
1223	2	15 mpg	Fuel consumption: city= 15 (mpg); highway= 19 (mpg); combined= 17 (mpg); vehicle range: 383 miles
1224	2	18 mpg	Fuel consumption: city= 18 (mpg); highway= 28 (mpg); combined= 22 (mpg); vehicle range: 308 miles
1225	2	18 mpg	Fuel consumption: city= 18 (mpg); highway= 28 (mpg); combined= 22 (mpg); vehicle range: 308 miles
1226	2	18 mpg	Fuel consumption: city= 18 (mpg); highway= 28 (mpg); combined= 22 (mpg); vehicle range: 354 miles
1227	2	17 mpg	Fuel consumption: city= 17 (mpg); highway= 25 (mpg); combined= 20 (mpg); vehicle range: 322 miles
1228	2	17 mpg	Fuel consumption: city= 17 (mpg); highway= 26 (mpg); combined= 20 (mpg); vehicle range: 322 miles
1229	2	18 mpg	Fuel consumption: city= 18 (mpg); highway= 28 (mpg); combined= 22 (mpg); vehicle range: 354 miles
1230	2	17 mpg	Fuel consumption: city= 17 (mpg); highway= 25 (mpg); combined= 20 (mpg); vehicle range: 322 miles
1231	2	17 mpg	Fuel consumption: city= 17 (mpg); highway= 25 (mpg); combined= 20 (mpg); vehicle range: 322 miles
1232	2	19 mpg	Fuel consumption: city= 19 (mpg); highway= 28 (mpg); combined= 22 (mpg); vehicle range: 354 miles
1233	2	23 mpg	Fuel consumption: city= 23 (mpg); highway= 36 (mpg); combined= 27 (mpg); vehicle range: 435 miles
1234	2	19 mpg	Fuel consumption: city= 19 (mpg); highway= 26 (mpg); combined= 22 (mpg); vehicle range: 354 miles
1235	2	17 mpg	Fuel consumption: city= 17 (mpg); highway= 26 (mpg); combined= 20 (mpg); vehicle range: 322 miles
1236	2	18 mpg	Fuel consumption: city= 18 (mpg); highway= 26 (mpg); combined= 21 (mpg); vehicle range: 338 miles
1237	2	19 mpg	Fuel consumption: city= 19 (mpg); highway= 28 (mpg); combined= 22 (mpg); vehicle range: 354 miles
1238	2	18 mpg	Fuel consumption: city= 18 (mpg); highway= 26 (mpg); combined= 21 (mpg); vehicle range: 338 miles
1239	2	21 mpg	Fuel economy: EPA (08):, 21 MPG city, 32 MPG highway, 25 MPG combined and 460 mi. range
1240	2	19 mpg	Fuel economy: EPA (08):, 19 MPG city, 28 MPG highway, 22 MPG combined and 405 mi. range
1241	2	19 mpg	Fuel economy: EPA (08):, 19 MPG city, 29 MPG highway, 23 MPG combined and 423 mi. range
1242	2	19 mpg	Fuel economy: EPA (08):, 19 MPG city, 28 MPG highway, 22 MPG combined and 407 mi. range
1243	2	19 mpg	Fuel economy: EPA (08):, 19 MPG city, 27 MPG highway, 22 MPG combined and 407 mi. range
1244	2	15 mpg	Fuel economy: EPA (08):, 15 MPG city, 22 MPG highway, 17 MPG combined and 313 mi. range
1245	2	16 mpg	Fuel economy: EPA (08):, 16 MPG city, 24 MPG highway, 18 MPG combined and 331 mi. range
1246	2	15 mpg	Fuel economy: EPA (08):, 15 MPG city, 21 MPG highway, 17 MPG combined and 314 mi. range
1247	2	15 mpg	Fuel economy: EPA (08):, 15 MPG city, 22 MPG highway, 17 MPG combined and 314 mi. range
1248	2	18 mpg	Fuel consumption: city= 18 (mpg); highway= 28 (mpg); combined= 22 (mpg); vehicle range: 407 miles
1249	2	17 mpg	Fuel economy: EPA (08):, 17 MPG city, 25 MPG highway, 20 MPG combined and 370 mi. range
1250	2	17 mpg	Fuel consumption: city= 17 (mpg); highway= 26 (mpg); combined= 20 (mpg); vehicle range: 370 miles
1251	2	16 mpg	Fuel consumption: city= 16 (mpg); highway= 25 (mpg); combined= 19 (mpg); vehicle range: 351 miles
1252	2	16 mpg	Fuel economy: EPA (08):, 16 MPG city, 23 MPG highway, 18 MPG combined and 333 mi. range
1253	2	19 mpg	Fuel consumption: city= 19 (mpg); highway= 28 (mpg); combined= 22 (mpg); vehicle range: 407 miles
1254	2	15 mpg	Fuel consumption: city= 15 (mpg); highway= 22 (mpg); combined= 18 (mpg); vehicle range: 333 miles
1255	2	15 mpg	Fuel consumption: city= 15 (mpg); highway= 21 (mpg); combined= 17 (mpg); vehicle range: 314 miles
1256	2	17 mpg	Fuel consumption: city= 17 (mpg); highway= 25 (mpg); combined= 20 (mpg); vehicle range: 434 miles
1257	2	17 mpg	Fuel consumption: city= 17 (mpg); highway= 25 (mpg); combined= 20 (mpg); vehicle range: 434 miles
1258	2	15 mpg	Fuel consumption: city= 15 (mpg); highway= 22 (mpg); combined= 17 (mpg); vehicle range: 369 miles
1259	2	14 mpg	Fuel consumption: city= 14 (mpg); highway= 20 (mpg); combined= 16 (mpg); vehicle range: 347 miles
1260	2	14 mpg	Fuel consumption: city= 14 (mpg); highway= 21 (mpg); combined= 17 (mpg); vehicle range: 369 miles
1261	2	14 mpg	Fuel consumption: city= 14 (mpg); highway= 20 (mpg); combined= 16 (mpg); vehicle range: 347 miles
1262	2	14 mpg	Fuel economy: EPA (08):, 14 MPG city, 22 MPG highway, 17 MPG combined and 369 mi. range
1263	2	14 mpg	Fuel economy: EPA (08):, 14 MPG city, 20 MPG highway, 16 MPG combined and 347 mi. range
1264	2	13 mpg	Fuel economy: EPA (08):, 13 MPG city, 19 MPG highway, 15 MPG combined and 326 mi. range
1265	2	17 mpg	Fuel economy: EPA (08):, 17 MPG city, 26 MPG highway, 20 MPG combined and 434 mi. range
1266	2	17 mpg	Fuel economy: EPA (08):, 17 MPG city, 26 MPG highway, 20 MPG combined and 434 mi. range
